imageName,imageOrigin,xBudCenter,yBudCenter,radio,class,type
8126.jpg,0221.jpg,1832,2812,100,FALSE,0
8127.jpg,0221.jpg,1832,2912,100,FALSE,0
8128.jpg,0221.jpg,1832,3012,100,FALSE,0
8129.jpg,0221.jpg,1832,3112,100,FALSE,0
8130.jpg,0221.jpg,1832,3212,100,FALSE,0
8131.jpg,0221.jpg,1832,3312,100,FALSE,0
8132.jpg,0221.jpg,1932,2912,100,FALSE,0
8133.jpg,0221.jpg,1932,3012,100,FALSE,0
8134.jpg,0221.jpg,1932,3112,100,FALSE,0
8135.jpg,0221.jpg,1932,3212,100,FALSE,0
8136.jpg,0221.jpg,1932,3312,100,FALSE,0
8137.jpg,0221.jpg,2032,2312,100,FALSE,0
8138.jpg,0221.jpg,2032,2412,100,FALSE,0
8139.jpg,0221.jpg,2032,2512,100,FALSE,0
8140.jpg,0221.jpg,2032,2612,100,FALSE,0
8141.jpg,0221.jpg,2032,2912,100,FALSE,0
8142.jpg,0221.jpg,2032,3012,100,FALSE,0
8143.jpg,0221.jpg,2032,3112,100,FALSE,0
8144.jpg,0221.jpg,2032,3212,100,FALSE,0
8145.jpg,0221.jpg,2032,3312,100,FALSE,0
8146.jpg,0221.jpg,2132,2312,100,FALSE,0
8147.jpg,0221.jpg,2132,2412,100,FALSE,0
8148.jpg,0221.jpg,2132,2512,100,FALSE,0
8149.jpg,0221.jpg,2132,2612,100,FALSE,0
8150.jpg,0221.jpg,2132,2712,100,FALSE,0
8151.jpg,0221.jpg,2132,2812,100,FALSE,0
8152.jpg,0221.jpg,2132,2912,100,FALSE,0
8153.jpg,0221.jpg,2132,3012,100,FALSE,0
8154.jpg,0221.jpg,2132,3112,100,FALSE,0
8155.jpg,0221.jpg,2132,3212,100,FALSE,0
8156.jpg,0221.jpg,2132,3312,100,FALSE,0
8157.jpg,0221.jpg,2232,2112,100,FALSE,0
8158.jpg,0221.jpg,2232,2212,100,FALSE,0
8159.jpg,0221.jpg,2232,2312,100,FALSE,0
8160.jpg,0221.jpg,2232,2412,100,FALSE,0
8161.jpg,0221.jpg,2232,2512,100,FALSE,0
8162.jpg,0221.jpg,2232,2612,100,FALSE,0
8163.jpg,0221.jpg,2232,2712,100,FALSE,0
8164.jpg,0221.jpg,2232,2812,100,FALSE,0
8165.jpg,0221.jpg,2232,2912,100,FALSE,0
8166.jpg,0221.jpg,2232,3012,100,FALSE,0
8167.jpg,0221.jpg,2232,3112,100,FALSE,0
8168.jpg,0221.jpg,2232,3212,100,FALSE,0
8169.jpg,0221.jpg,2232,3312,100,FALSE,0
8170.jpg,0221.jpg,2332,1212,100,FALSE,0
8171.jpg,0221.jpg,2332,1312,100,FALSE,0
8172.jpg,0221.jpg,2332,1412,100,FALSE,0
8173.jpg,0221.jpg,2332,1512,100,FALSE,0
8174.jpg,0221.jpg,2332,1612,100,FALSE,0
8175.jpg,0221.jpg,2332,1712,100,FALSE,0
8176.jpg,0221.jpg,2332,1812,100,FALSE,0
8177.jpg,0221.jpg,2332,1912,100,FALSE,0
8178.jpg,0221.jpg,2332,2012,100,FALSE,0
8179.jpg,0221.jpg,2332,2112,100,FALSE,0
8180.jpg,0221.jpg,2332,2212,100,FALSE,0
8181.jpg,0221.jpg,2332,2312,100,FALSE,0
8182.jpg,0221.jpg,2332,2412,100,FALSE,0
8183.jpg,0221.jpg,2332,2512,100,FALSE,0
8184.jpg,0221.jpg,2332,2612,100,FALSE,0
8185.jpg,0221.jpg,2332,2712,100,FALSE,0
8186.jpg,0221.jpg,2332,2812,100,FALSE,0
8187.jpg,0221.jpg,2332,2912,100,FALSE,0
8188.jpg,0221.jpg,2332,3012,100,FALSE,0
8189.jpg,0221.jpg,2332,3112,100,FALSE,0
8190.jpg,0221.jpg,2332,3212,100,FALSE,0
8191.jpg,0221.jpg,2332,3312,100,FALSE,0
8192.jpg,0221.jpg,2432,912,100,FALSE,0
8193.jpg,0221.jpg,2432,1012,100,FALSE,0
8194.jpg,0221.jpg,2432,1112,100,FALSE,0
8195.jpg,0221.jpg,2432,1212,100,FALSE,0
8196.jpg,0221.jpg,2432,1312,100,FALSE,0
8197.jpg,0221.jpg,2432,1412,100,FALSE,0
8198.jpg,0221.jpg,2432,1512,100,FALSE,0
8199.jpg,0221.jpg,2432,1612,100,FALSE,0
8200.jpg,0221.jpg,2432,1712,100,FALSE,0
8201.jpg,0221.jpg,2432,2612,100,FALSE,0
8202.jpg,0221.jpg,2432,2712,100,FALSE,0
8203.jpg,0221.jpg,2432,2812,100,FALSE,0
8204.jpg,0221.jpg,2432,2912,100,FALSE,0
8205.jpg,0221.jpg,2432,3012,100,FALSE,0
8206.jpg,0221.jpg,2432,3112,100,FALSE,0
8207.jpg,0221.jpg,2432,3212,100,FALSE,0
8208.jpg,0221.jpg,2432,3312,100,FALSE,0
8209.jpg,0221.jpg,2532,812,100,FALSE,0
8210.jpg,0221.jpg,2532,912,100,FALSE,0
8211.jpg,0221.jpg,2532,1012,100,FALSE,0
8212.jpg,0221.jpg,2532,1112,100,FALSE,0
8213.jpg,0221.jpg,2532,1212,100,FALSE,0
8214.jpg,0221.jpg,2532,1312,100,FALSE,0
8215.jpg,0221.jpg,2532,1412,100,FALSE,0
8216.jpg,0221.jpg,2532,2912,100,FALSE,0
8217.jpg,0221.jpg,2532,3012,100,FALSE,0
8218.jpg,0221.jpg,2532,3112,100,FALSE,0
8219.jpg,0221.jpg,2532,3212,100,FALSE,0
8220.jpg,0221.jpg,2632,812,100,FALSE,0
8221.jpg,0221.jpg,2632,912,100,FALSE,0
8222.jpg,0221.jpg,2632,1012,100,FALSE,0
8223.jpg,0221.jpg,2632,1112,100,FALSE,0
8227.jpg,0222.jpg,2057,1213,100,FALSE,0
8228.jpg,0222.jpg,2157,1213,100,FALSE,0
8229.jpg,0222.jpg,2157,1313,100,FALSE,0
8230.jpg,0222.jpg,2257,2513,100,FALSE,0
8231.jpg,0222.jpg,2257,2613,100,FALSE,0
8232.jpg,0222.jpg,2357,1413,100,FALSE,0
8233.jpg,0222.jpg,2357,2213,100,FALSE,0
8234.jpg,0222.jpg,2357,2313,100,FALSE,0
8235.jpg,0222.jpg,2357,2413,100,FALSE,0
8236.jpg,0222.jpg,2357,2513,100,FALSE,0
8237.jpg,0222.jpg,2357,2613,100,FALSE,0
8238.jpg,0222.jpg,2357,2713,100,FALSE,0
8239.jpg,0222.jpg,2457,1313,100,FALSE,0
8240.jpg,0222.jpg,2457,1413,100,FALSE,0
8241.jpg,0222.jpg,2457,1513,100,FALSE,0
8242.jpg,0222.jpg,2457,1613,100,FALSE,0
8243.jpg,0222.jpg,2457,1713,100,FALSE,0
8244.jpg,0222.jpg,2457,1813,100,FALSE,0
8245.jpg,0222.jpg,2457,1913,100,FALSE,0
8246.jpg,0222.jpg,2457,2013,100,FALSE,0
8247.jpg,0222.jpg,2457,2113,100,FALSE,0
8248.jpg,0222.jpg,2457,2213,100,FALSE,0
8249.jpg,0222.jpg,2457,2713,100,FALSE,0
8250.jpg,0222.jpg,2557,1013,100,FALSE,0
8251.jpg,0222.jpg,2557,1113,100,FALSE,0
8252.jpg,0222.jpg,2557,1213,100,FALSE,0
8253.jpg,0222.jpg,2557,1313,100,FALSE,0
8254.jpg,0222.jpg,2557,1413,100,FALSE,0
8255.jpg,0222.jpg,2557,1513,100,FALSE,0
8256.jpg,0222.jpg,2557,1613,100,FALSE,0
8257.jpg,0222.jpg,2557,1713,100,FALSE,0
8258.jpg,0222.jpg,2557,1813,100,FALSE,0
8259.jpg,0222.jpg,2557,1913,100,FALSE,0
8260.jpg,0222.jpg,2557,2013,100,FALSE,0
8262.jpg,0223.jpg,1388,2177,100,FALSE,0
8263.jpg,0223.jpg,1488,2077,100,FALSE,0
8264.jpg,0223.jpg,1488,2177,100,FALSE,0
8265.jpg,0223.jpg,1588,1977,100,FALSE,0
8266.jpg,0223.jpg,1588,2077,100,FALSE,0
8267.jpg,0223.jpg,1588,2177,100,FALSE,0
8268.jpg,0223.jpg,1588,2277,100,FALSE,0
8269.jpg,0223.jpg,1688,1977,100,FALSE,0
8270.jpg,0223.jpg,1688,2077,100,FALSE,0
8271.jpg,0223.jpg,1688,2177,100,FALSE,0
8272.jpg,0223.jpg,1688,2277,100,FALSE,0
8273.jpg,0223.jpg,1788,1977,100,FALSE,0
8274.jpg,0223.jpg,1788,2077,100,FALSE,0
8275.jpg,0223.jpg,1788,2177,100,FALSE,0
8276.jpg,0223.jpg,1788,2277,100,FALSE,0
8277.jpg,0223.jpg,1788,2377,100,FALSE,0
8278.jpg,0223.jpg,1888,1877,100,FALSE,0
8279.jpg,0223.jpg,1888,1977,100,FALSE,0
8280.jpg,0223.jpg,1888,2077,100,FALSE,0
8281.jpg,0223.jpg,1888,2177,100,FALSE,0
8282.jpg,0223.jpg,1888,2277,100,FALSE,0
8283.jpg,0223.jpg,1888,2377,100,FALSE,0
8284.jpg,0223.jpg,1988,1877,100,FALSE,0
8285.jpg,0223.jpg,1988,1977,100,FALSE,0
8286.jpg,0223.jpg,1988,2077,100,FALSE,0
8287.jpg,0223.jpg,1988,2177,100,FALSE,0
8288.jpg,0223.jpg,1988,2277,100,FALSE,0
8289.jpg,0223.jpg,1988,2377,100,FALSE,0
8290.jpg,0223.jpg,2088,1877,100,FALSE,0
8291.jpg,0223.jpg,2088,1977,100,FALSE,0
8292.jpg,0223.jpg,2088,2077,100,FALSE,0
8293.jpg,0223.jpg,2088,2177,100,FALSE,0
8294.jpg,0223.jpg,2088,2277,100,FALSE,0
8295.jpg,0223.jpg,2088,2377,100,FALSE,0
8296.jpg,0223.jpg,2188,1877,100,FALSE,0
8297.jpg,0223.jpg,2188,1977,100,FALSE,0
8298.jpg,0223.jpg,2188,2077,100,FALSE,0
8299.jpg,0223.jpg,2188,2177,100,FALSE,0
8300.jpg,0223.jpg,2188,2277,100,FALSE,0
8301.jpg,0223.jpg,2188,2377,100,FALSE,0
8302.jpg,0223.jpg,2288,1877,100,FALSE,0
8303.jpg,0223.jpg,2288,1977,100,FALSE,0
8304.jpg,0223.jpg,2288,2077,100,FALSE,0
8305.jpg,0223.jpg,2288,2177,100,FALSE,0
8306.jpg,0223.jpg,2288,2277,100,FALSE,0
8307.jpg,0223.jpg,2288,2377,100,FALSE,0
8308.jpg,0223.jpg,2288,2477,100,FALSE,0
8309.jpg,0223.jpg,2388,1877,100,FALSE,0
8310.jpg,0223.jpg,2388,1977,100,FALSE,0
8311.jpg,0223.jpg,2388,2077,100,FALSE,0
8312.jpg,0223.jpg,2388,2177,100,FALSE,0
8313.jpg,0223.jpg,2388,2277,100,FALSE,0
8314.jpg,0223.jpg,2388,2377,100,FALSE,0
8315.jpg,0223.jpg,2388,2477,100,FALSE,0
8316.jpg,0223.jpg,2388,2577,100,FALSE,0
8317.jpg,0223.jpg,2488,1777,100,FALSE,0
8318.jpg,0223.jpg,2488,1877,100,FALSE,0
8319.jpg,0223.jpg,2488,1977,100,FALSE,0
8320.jpg,0223.jpg,2488,2077,100,FALSE,0
8321.jpg,0223.jpg,2488,2377,100,FALSE,0
8322.jpg,0223.jpg,2488,2477,100,FALSE,0
8323.jpg,0223.jpg,2488,2577,100,FALSE,0
8324.jpg,0223.jpg,2588,1278,100,FALSE,0
8325.jpg,0223.jpg,2588,1378,100,FALSE,0
8326.jpg,0223.jpg,2588,1477,100,FALSE,0
8327.jpg,0223.jpg,2588,1577,100,FALSE,0
8328.jpg,0223.jpg,2588,1677,100,FALSE,0
8329.jpg,0223.jpg,2588,1777,100,FALSE,0
8330.jpg,0223.jpg,2588,1877,100,FALSE,0
8331.jpg,0223.jpg,2588,1977,100,FALSE,0
8332.jpg,0223.jpg,2588,2377,100,FALSE,0
8333.jpg,0223.jpg,2588,2477,100,FALSE,0
8334.jpg,0223.jpg,2588,2577,100,FALSE,0
8335.jpg,0223.jpg,2588,2677,100,FALSE,0
8336.jpg,0223.jpg,2688,1178,100,FALSE,0
8337.jpg,0223.jpg,2688,1278,100,FALSE,0
8338.jpg,0223.jpg,2688,1378,100,FALSE,0
8339.jpg,0223.jpg,2688,1477,100,FALSE,0
8340.jpg,0223.jpg,2688,1577,100,FALSE,0
8341.jpg,0223.jpg,2688,1677,100,FALSE,0
8342.jpg,0223.jpg,2688,1777,100,FALSE,0
8343.jpg,0223.jpg,2688,1877,100,FALSE,0
8344.jpg,0223.jpg,2688,2377,100,FALSE,0
8345.jpg,0223.jpg,2688,2477,100,FALSE,0
8346.jpg,0223.jpg,2688,2577,100,FALSE,0
8347.jpg,0223.jpg,2688,2677,100,FALSE,0
8348.jpg,0223.jpg,2788,1178,100,FALSE,0
8349.jpg,0223.jpg,2788,1278,100,FALSE,0
8350.jpg,0223.jpg,2788,2277,100,FALSE,0
8351.jpg,0223.jpg,2788,2377,100,FALSE,0
8352.jpg,0223.jpg,2788,2477,100,FALSE,0
8353.jpg,0223.jpg,2788,2577,100,FALSE,0
8354.jpg,0223.jpg,2788,2677,100,FALSE,0
8355.jpg,0223.jpg,2888,2277,100,FALSE,0
8356.jpg,0223.jpg,2888,2377,100,FALSE,0
8357.jpg,0223.jpg,2888,2477,100,FALSE,0
8358.jpg,0223.jpg,2888,2577,100,FALSE,0
8359.jpg,0223.jpg,2988,2177,100,FALSE,0
8360.jpg,0223.jpg,2988,2277,100,FALSE,0
8361.jpg,0223.jpg,2988,2377,100,FALSE,0
8362.jpg,0223.jpg,2988,2477,100,FALSE,0
8363.jpg,0223.jpg,3088,2077,100,FALSE,0
8364.jpg,0223.jpg,3088,2177,100,FALSE,0
8365.jpg,0223.jpg,3088,2277,100,FALSE,0
8366.jpg,0223.jpg,3088,2377,100,FALSE,0
8367.jpg,0223.jpg,3188,2077,100,FALSE,0
8368.jpg,0223.jpg,3188,2177,100,FALSE,0
8369.jpg,0223.jpg,3188,2277,100,FALSE,0
8370.jpg,0223.jpg,3188,2377,100,FALSE,0
8373.jpg,0224.jpg,1310,1815,100,FALSE,0
8374.jpg,0224.jpg,1410,1715,100,FALSE,0
8375.jpg,0224.jpg,1410,1815,100,FALSE,0
8376.jpg,0224.jpg,1410,1915,100,FALSE,0
8377.jpg,0224.jpg,1410,2015,100,FALSE,0
8378.jpg,0224.jpg,1510,1715,100,FALSE,0
8379.jpg,0224.jpg,1510,1815,100,FALSE,0
8380.jpg,0224.jpg,1510,1915,100,FALSE,0
8381.jpg,0224.jpg,1510,2015,100,FALSE,0
8382.jpg,0224.jpg,1510,2115,100,FALSE,0
8383.jpg,0224.jpg,1610,1815,100,FALSE,0
8384.jpg,0224.jpg,1610,1915,100,FALSE,0
8385.jpg,0224.jpg,1610,2015,100,FALSE,0
8386.jpg,0224.jpg,1610,2115,100,FALSE,0
8387.jpg,0224.jpg,1710,1815,100,FALSE,0
8388.jpg,0224.jpg,1710,1915,100,FALSE,0
8389.jpg,0224.jpg,1710,2015,100,FALSE,0
8390.jpg,0224.jpg,1710,2115,100,FALSE,0
8391.jpg,0224.jpg,1710,2215,100,FALSE,0
8392.jpg,0224.jpg,1810,1815,100,FALSE,0
8393.jpg,0224.jpg,1810,1915,100,FALSE,0
8394.jpg,0224.jpg,1810,2015,100,FALSE,0
8395.jpg,0224.jpg,1810,2115,100,FALSE,0
8396.jpg,0224.jpg,1810,2215,100,FALSE,0
8397.jpg,0224.jpg,1910,1915,100,FALSE,0
8398.jpg,0224.jpg,1910,2015,100,FALSE,0
8399.jpg,0224.jpg,1910,2115,100,FALSE,0
8400.jpg,0224.jpg,1910,2215,100,FALSE,0
8401.jpg,0224.jpg,2010,1915,100,FALSE,0
8402.jpg,0224.jpg,2010,2015,100,FALSE,0
8403.jpg,0224.jpg,2010,2115,100,FALSE,0
8404.jpg,0224.jpg,2110,1915,100,FALSE,0
8405.jpg,0224.jpg,2110,2015,100,FALSE,0
8406.jpg,0224.jpg,2210,1815,100,FALSE,0
8407.jpg,0224.jpg,2210,1915,100,FALSE,0
8408.jpg,0224.jpg,2310,1615,100,FALSE,0
8409.jpg,0224.jpg,2310,1715,100,FALSE,0
8410.jpg,0224.jpg,2310,1815,100,FALSE,0
8411.jpg,0224.jpg,2410,1515,100,FALSE,0
8412.jpg,0224.jpg,2410,1615,100,FALSE,0
8413.jpg,0224.jpg,2410,1715,100,FALSE,0
8414.jpg,0224.jpg,2510,1415,100,FALSE,0
8415.jpg,0224.jpg,2510,1515,100,FALSE,0
8416.jpg,0224.jpg,2510,1615,100,FALSE,0
8417.jpg,0224.jpg,2610,1215,100,FALSE,0
8418.jpg,0224.jpg,2610,1315,100,FALSE,0
8419.jpg,0224.jpg,2610,1415,100,FALSE,0
8420.jpg,0224.jpg,2610,1515,100,FALSE,0
8421.jpg,0224.jpg,2610,1615,100,FALSE,0
8422.jpg,0224.jpg,2710,1215,100,FALSE,0
8423.jpg,0224.jpg,2910,1415,100,FALSE,0
8424.jpg,0224.jpg,2910,1515,100,FALSE,0
8425.jpg,0224.jpg,3010,1415,100,FALSE,0
8428.jpg,0227.jpg,2135,586,100,FALSE,0
8429.jpg,0227.jpg,2135,986,100,FALSE,0
8430.jpg,0227.jpg,2135,1086,100,FALSE,0
8431.jpg,0227.jpg,2135,1186,100,FALSE,0
8432.jpg,0227.jpg,2135,1286,100,FALSE,0
8433.jpg,0227.jpg,2135,1786,100,FALSE,0
8434.jpg,0227.jpg,2235,586,100,FALSE,0
8435.jpg,0227.jpg,2235,686,100,FALSE,0
8436.jpg,0227.jpg,2235,786,100,FALSE,0
8437.jpg,0227.jpg,2235,886,100,FALSE,0
8438.jpg,0227.jpg,2235,986,100,FALSE,0
8439.jpg,0227.jpg,2235,1086,100,FALSE,0
8440.jpg,0227.jpg,2235,1186,100,FALSE,0
8441.jpg,0227.jpg,2235,1286,100,FALSE,0
8442.jpg,0227.jpg,2235,1386,100,FALSE,0
8443.jpg,0227.jpg,2235,1486,100,FALSE,0
8444.jpg,0227.jpg,2235,1586,100,FALSE,0
8445.jpg,0227.jpg,2235,1686,100,FALSE,0
8446.jpg,0227.jpg,2235,1786,100,FALSE,0
8447.jpg,0227.jpg,2235,1886,100,FALSE,0
8448.jpg,0227.jpg,2335,486,100,FALSE,0
8449.jpg,0227.jpg,2335,586,100,FALSE,0
8450.jpg,0227.jpg,2335,686,100,FALSE,0
8451.jpg,0227.jpg,2335,786,100,FALSE,0
8452.jpg,0227.jpg,2335,886,100,FALSE,0
8453.jpg,0227.jpg,2335,986,100,FALSE,0
8454.jpg,0227.jpg,2335,1086,100,FALSE,0
8455.jpg,0227.jpg,2335,1186,100,FALSE,0
8456.jpg,0227.jpg,2335,1286,100,FALSE,0
8457.jpg,0227.jpg,2335,1386,100,FALSE,0
8458.jpg,0227.jpg,2335,1486,100,FALSE,0
8459.jpg,0227.jpg,2335,1586,100,FALSE,0
8460.jpg,0227.jpg,2335,1686,100,FALSE,0
8461.jpg,0227.jpg,2335,1786,100,FALSE,0
8462.jpg,0227.jpg,2335,1886,100,FALSE,0
8463.jpg,0227.jpg,2335,1986,100,FALSE,0
8464.jpg,0227.jpg,2435,486,100,FALSE,0
8465.jpg,0227.jpg,2435,586,100,FALSE,0
8466.jpg,0227.jpg,2435,686,100,FALSE,0
8467.jpg,0227.jpg,2435,786,100,FALSE,0
8468.jpg,0227.jpg,2435,886,100,FALSE,0
8469.jpg,0227.jpg,2435,986,100,FALSE,0
8470.jpg,0227.jpg,2435,1086,100,FALSE,0
8471.jpg,0227.jpg,2435,1786,100,FALSE,0
8472.jpg,0227.jpg,2535,486,100,FALSE,0
8473.jpg,0227.jpg,1262,2240,100,FALSE,0
8474.jpg,0227.jpg,1262,2340,100,FALSE,0
8475.jpg,0227.jpg,1262,2440,100,FALSE,0
8476.jpg,0227.jpg,1362,2240,100,FALSE,0
8477.jpg,0227.jpg,1362,2340,100,FALSE,0
8478.jpg,0227.jpg,1362,2440,100,FALSE,0
8479.jpg,0227.jpg,1462,2140,100,FALSE,0
8480.jpg,0227.jpg,1462,2240,100,FALSE,0
8481.jpg,0227.jpg,1462,2340,100,FALSE,0
8482.jpg,0227.jpg,1462,2440,100,FALSE,0
8483.jpg,0227.jpg,1562,2140,100,FALSE,0
8484.jpg,0227.jpg,1562,2240,100,FALSE,0
8485.jpg,0227.jpg,1562,2340,100,FALSE,0
8486.jpg,0227.jpg,1562,2440,100,FALSE,0
8487.jpg,0227.jpg,1562,2540,100,FALSE,0
8488.jpg,0227.jpg,1662,2240,100,FALSE,0
8489.jpg,0227.jpg,1662,2340,100,FALSE,0
8490.jpg,0227.jpg,1662,2440,100,FALSE,0
8491.jpg,0227.jpg,1662,2540,100,FALSE,0
8492.jpg,0227.jpg,1762,2340,100,FALSE,0
8493.jpg,0227.jpg,1762,2440,100,FALSE,0
8494.jpg,0227.jpg,1762,2540,100,FALSE,0
8495.jpg,0227.jpg,1862,2440,100,FALSE,0
8496.jpg,0227.jpg,1862,2540,100,FALSE,0
8497.jpg,0227.jpg,1962,2440,100,FALSE,0
8498.jpg,0227.jpg,1962,2540,100,FALSE,0
8499.jpg,0227.jpg,2062,2140,100,FALSE,0
8500.jpg,0227.jpg,2062,2240,100,FALSE,0
8501.jpg,0227.jpg,2062,2340,100,FALSE,0
8502.jpg,0227.jpg,2062,2440,100,FALSE,0
8503.jpg,0227.jpg,2062,2540,100,FALSE,0
8504.jpg,0227.jpg,2162,2140,100,FALSE,0
8505.jpg,0227.jpg,2162,2240,100,FALSE,0
8506.jpg,0227.jpg,2162,2340,100,FALSE,0
8507.jpg,0227.jpg,2162,2440,100,FALSE,0
8508.jpg,0227.jpg,2162,2540,100,FALSE,0
8509.jpg,0227.jpg,2262,2140,100,FALSE,0
8510.jpg,0227.jpg,2262,2240,100,FALSE,0
8511.jpg,0227.jpg,2262,2340,100,FALSE,0
8512.jpg,0227.jpg,2262,2440,100,FALSE,0
8513.jpg,0227.jpg,2262,2540,100,FALSE,0
8514.jpg,0227.jpg,2362,2240,100,FALSE,0
8515.jpg,0227.jpg,2362,2340,100,FALSE,0
8516.jpg,0227.jpg,2362,2440,100,FALSE,0
8517.jpg,0227.jpg,2362,2540,100,FALSE,0
8520.jpg,0228.jpg,1769,2006,100,FALSE,0
8521.jpg,0228.jpg,1869,1806,100,FALSE,0
8522.jpg,0228.jpg,1869,1906,100,FALSE,0
8523.jpg,0228.jpg,1869,2006,100,FALSE,0
8524.jpg,0228.jpg,1969,1806,100,FALSE,0
8525.jpg,0228.jpg,1969,1906,100,FALSE,0
8526.jpg,0228.jpg,1969,2006,100,FALSE,0
8527.jpg,0228.jpg,2069,1806,100,FALSE,0
8528.jpg,0228.jpg,2069,1906,100,FALSE,0
8529.jpg,0228.jpg,2069,2006,100,FALSE,0
8530.jpg,0228.jpg,2169,706,100,FALSE,0
8531.jpg,0228.jpg,2169,806,100,FALSE,0
8532.jpg,0228.jpg,2169,906,100,FALSE,0
8533.jpg,0228.jpg,2169,1006,100,FALSE,0
8534.jpg,0228.jpg,2169,1106,100,FALSE,0
8535.jpg,0228.jpg,2169,1206,100,FALSE,0
8536.jpg,0228.jpg,2169,1306,100,FALSE,0
8537.jpg,0228.jpg,2169,1406,100,FALSE,0
8538.jpg,0228.jpg,2169,1506,100,FALSE,0
8539.jpg,0228.jpg,2169,1606,100,FALSE,0
8540.jpg,0228.jpg,2169,1706,100,FALSE,0
8541.jpg,0228.jpg,2169,1806,100,FALSE,0
8542.jpg,0228.jpg,2169,1906,100,FALSE,0
8543.jpg,0228.jpg,2169,2006,100,FALSE,0
8544.jpg,0228.jpg,2269,606,100,FALSE,0
8545.jpg,0228.jpg,2269,706,100,FALSE,0
8546.jpg,0228.jpg,2269,806,100,FALSE,0
8547.jpg,0228.jpg,2269,906,100,FALSE,0
8548.jpg,0228.jpg,2269,1006,100,FALSE,0
8549.jpg,0228.jpg,2269,1106,100,FALSE,0
8550.jpg,0228.jpg,2269,1206,100,FALSE,0
8551.jpg,0228.jpg,2269,1306,100,FALSE,0
8552.jpg,0228.jpg,2269,1406,100,FALSE,0
8553.jpg,0228.jpg,2269,1506,100,FALSE,0
8554.jpg,0228.jpg,2269,1606,100,FALSE,0
8555.jpg,0228.jpg,2269,1706,100,FALSE,0
8556.jpg,0228.jpg,2269,1806,100,FALSE,0
8557.jpg,0228.jpg,2269,1906,100,FALSE,0
8558.jpg,0228.jpg,2269,2006,100,FALSE,0
8559.jpg,0228.jpg,2269,2106,100,FALSE,0
8560.jpg,0228.jpg,2369,1906,100,FALSE,0
8561.jpg,0228.jpg,2369,2006,100,FALSE,0
8562.jpg,0228.jpg,2369,2106,100,FALSE,0
8563.jpg,0228.jpg,2469,2006,100,FALSE,0
8565.jpg,0230.jpg,1635,2046,100,FALSE,0
8566.jpg,0230.jpg,1635,2146,100,FALSE,0
8567.jpg,0230.jpg,1735,1846,100,FALSE,0
8568.jpg,0230.jpg,1735,1946,100,FALSE,0
8569.jpg,0230.jpg,1735,2046,100,FALSE,0
8570.jpg,0230.jpg,1735,2146,100,FALSE,0
8571.jpg,0230.jpg,1735,2246,100,FALSE,0
8572.jpg,0230.jpg,1835,1646,100,FALSE,0
8573.jpg,0230.jpg,1835,1746,100,FALSE,0
8574.jpg,0230.jpg,1835,1846,100,FALSE,0
8575.jpg,0230.jpg,1835,1946,100,FALSE,0
8576.jpg,0230.jpg,1835,2046,100,FALSE,0
8577.jpg,0230.jpg,1835,2146,100,FALSE,0
8578.jpg,0230.jpg,1835,2246,100,FALSE,0
8579.jpg,0230.jpg,1935,1546,100,FALSE,0
8580.jpg,0230.jpg,1935,1646,100,FALSE,0
8581.jpg,0230.jpg,1935,1746,100,FALSE,0
8582.jpg,0230.jpg,1935,1846,100,FALSE,0
8583.jpg,0230.jpg,1935,1946,100,FALSE,0
8584.jpg,0230.jpg,1935,2046,100,FALSE,0
8585.jpg,0230.jpg,1935,2146,100,FALSE,0
8586.jpg,0230.jpg,1935,2246,100,FALSE,0
8587.jpg,0230.jpg,2035,1546,100,FALSE,0
8588.jpg,0230.jpg,2035,1646,100,FALSE,0
8589.jpg,0230.jpg,2035,1746,100,FALSE,0
8590.jpg,0230.jpg,2035,1846,100,FALSE,0
8591.jpg,0230.jpg,2035,1946,100,FALSE,0
8592.jpg,0230.jpg,2035,2046,100,FALSE,0
8593.jpg,0230.jpg,2035,2146,100,FALSE,0
8594.jpg,0230.jpg,2035,2246,100,FALSE,0
8595.jpg,0230.jpg,2135,1446,100,FALSE,0
8596.jpg,0230.jpg,2135,1546,100,FALSE,0
8597.jpg,0230.jpg,2135,1646,100,FALSE,0
8598.jpg,0230.jpg,2135,1746,100,FALSE,0
8599.jpg,0230.jpg,2135,1846,100,FALSE,0
8600.jpg,0230.jpg,2135,1946,100,FALSE,0
8601.jpg,0230.jpg,2135,2046,100,FALSE,0
8602.jpg,0230.jpg,2135,2146,100,FALSE,0
8603.jpg,0230.jpg,2135,2246,100,FALSE,0
8604.jpg,0230.jpg,2235,1146,100,FALSE,0
8605.jpg,0230.jpg,2235,1246,100,FALSE,0
8606.jpg,0230.jpg,2235,1346,100,FALSE,0
8607.jpg,0230.jpg,2235,2046,100,FALSE,0
8608.jpg,0230.jpg,2235,2146,100,FALSE,0
8609.jpg,0230.jpg,2335,1146,100,FALSE,0
8610.jpg,0230.jpg,2335,1246,100,FALSE,0
8613.jpg,0231.jpg,2149,600,100,FALSE,0
8614.jpg,0231.jpg,2149,700,100,FALSE,0
8615.jpg,0231.jpg,2149,800,100,FALSE,0
8616.jpg,0231.jpg,2149,2500,100,FALSE,0
8617.jpg,0231.jpg,2149,2600,100,FALSE,0
8618.jpg,0231.jpg,2249,700,100,FALSE,0
8619.jpg,0231.jpg,2249,800,100,FALSE,0
8620.jpg,0231.jpg,2249,900,100,FALSE,0
